graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
Grafo Escalera,11,22,31,Welsh-Powell,51875,2
Grafo Escalera,12,24,34,Greedy,35917,4
Grafo Escalera,12,24,34,Welsh-Powell,61250,4
Grafo Escalera,13,26,37,Greedy,40917,4
Grafo Escalera,13,26,37,Welsh-Powell,56791,4
Grafo Escalera,14,28,40,Greedy,40125,4
Grafo Escalera,14,28,40,Welsh-Powell,60791,4
Grafo Escalera,15,30,43,Greedy,42959,4
Grafo Escalera,15,30,43,Welsh-Powell,64667,4
Grafo Escalera,16,32,46,Greedy,46166,4
Grafo Escalera,16,32,46,Welsh-Powell,72375,4
Grafo Escalera,17,34,49,Greedy,48458,4
Grafo Escalera,17,34,49,Welsh-Powell,73125,4
Grafo Escalera,18,36,52,Greedy,54416,4
Grafo Escalera,18,36,52,Welsh-Powell,78208,4
Grafo Escalera,19,38,55,Greedy,54209,4
Grafo Escalera,19,38,55,Welsh-Powell,81792,4
Grafo Escalera,20,40,58,Greedy,56750,4
Grafo Escalera,20,40,58,Welsh-Powell,85917,4
Grafo Escalera,21,42,61,Greedy,59625,4
Grafo Escalera,21,42,61,Welsh-Powell,90209,4
Grafo Escalera,22,44,64,Greedy,62750,4
Grafo Escalera,22,44,64,Welsh-Powell,94708,4
Grafo Escalera,23,46,67,Greedy,65917,4
Grafo Escalera,23,46,67,Welsh-Powell,98916,4
Grafo Escalera,24,48,70,Greedy,70584,4
Grafo Escalera,24,48,70,Welsh-Powell,102625,4
Grafo Escalera,25,50,73,Greedy,70667,4
Grafo Escalera,25,50,73,Welsh-Powell,107375,4
Grafo Escalera,26,52,76,Greedy,73083,4
Grafo Escalera,26,52,76,Welsh-Powell,111541,4
Grafo Escalera,27,54,79,Greedy,76417,4
Grafo Escalera,27,54,79,Welsh-Powell,118167,4
Grafo Escalera,28,56,82,Greedy,78958,4
Grafo Escalera,28,56,82,Welsh-Powell,121417,4
Grafo Escalera,29,58,85,Greedy,81291,4
Grafo Escalera,29,58,85,Welsh-Powell,125084,4
Grafo Escalera,30,60,88,Greedy,84250,4
Grafo Escalera,30,60,88,Welsh-Powell,131500,4
Grafo Escalera,31,62,91,Greedy,87000,4
Grafo Escalera,31,62,91,Welsh-Powell,134500,4
Grafo Escalera,32,64,94,Greedy,91041,4
Grafo Escalera,32,64,94,Welsh-Powell,140292,4
Grafo Escalera,33,66,97,Greedy,97042,4
Grafo Escalera,33,66,97,Welsh-Powell,144667,4
Grafo Escalera,34,68,100,Greedy,95834,4
Grafo Escalera,34,68,100,Welsh-Powell,149334,4
Grafo Escalera,35,70,103,Greedy,103583,4
Grafo Escalera,35,70,103,Welsh-Powell,155083,4
Grafo Escalera,36,72,106,Greedy,101750,4
Grafo Escalera,36,72,106,Welsh-Powell,158125,4
Grafo Escalera,37,74,109,Greedy,105500,4
Grafo Escalera,37,74,109,Welsh-Powell,163375,4
Grafo Escalera,38,76,112,Greedy,108083,4
Grafo Escalera,38,76,112,Welsh-Powell,168000,4
Grafo Escalera,39,78,115,Greedy,109375,4
Grafo Escalera,39,78,115,Welsh-Powell,170875,4
Grafo Escalera,2,4,4,Greedy,9209,2
Grafo Escalera,2,4,4,Welsh-Powell,11208,2
Grafo Escalera,3,6,7,Greedy,10333,2
Grafo Escalera,3,6,7,Welsh-Powell,14709,2
Grafo Escalera,4,8,10,Greedy,12875,2
Grafo Escalera,4,8,10,Welsh-Powell,18500,2
Grafo Escalera,5,10,13,Greedy,15625,3
Grafo Escalera,5,10,13,Welsh-Powell,22667,2
Grafo Escalera,6,12,16,Greedy,18667,2
Grafo Escalera,6,12,16,Welsh-Powell,27042,2
Grafo Escalera,7,14,19,Greedy,21292,2
Grafo Escalera,7,14,19,Welsh-Powell,31125,2
Grafo Escalera,8,16,22,Greedy,25333,4
Grafo Escalera,8,16,22,Welsh-Powell,35834,2
Grafo Escalera,9,18,25,Greedy,27208,4
Grafo Escalera,9,18,25,Welsh-Powell,39458,2
Grafo Escalera,10,20,28,Greedy,30000,4
Grafo Escalera,10,20,28,Welsh-Powell,43958,2
Grafo Escalera,11,22,31,Greedy,32916,4
Grafo Escalera,11,22,31,Welsh-Powell,48541,2
Grafo Escalera,12,24,34,Greedy,36125,4
Grafo Escalera,12,24,34,Welsh-Powell,59834,4
Grafo Escalera,13,26,37,Greedy,38125,4
Grafo Escalera,13,26,37,Welsh-Powell,57083,4
Grafo Escalera,14,28,40,Greedy,40667,4
Grafo Escalera,14,28,40,Welsh-Powell,61375,4
Grafo Escalera,15,30,43,Greedy,44000,4
Grafo Escalera,15,30,43,Welsh-Powell,64750,4
Grafo Escalera,16,32,46,Greedy,47042,4
Grafo Escalera,16,32,46,Welsh-Powell,69334,4
Grafo Escalera,17,34,49,Greedy,48750,4
Grafo Escalera,17,34,49,Welsh-Powell,73917,4
Grafo Escalera,18,36,52,Greedy,52000,4
Grafo Escalera,18,36,52,Welsh-Powell,77958,4
Grafo Escalera,19,38,55,Greedy,54709,4
Grafo Escalera,19,38,55,Welsh-Powell,82459,4
Grafo Escalera,20,40,58,Greedy,57834,4
Grafo Escalera,20,40,58,Welsh-Powell,86541,4
Grafo Escalera,21,42,61,Greedy,59708,4
Grafo Escalera,21,42,61,Welsh-Powell,90917,4
Grafo Escalera,22,44,64,Greedy,63292,4
Grafo Escalera,22,44,64,Welsh-Powell,95125,4
Grafo Escalera,23,46,67,Greedy,65625,4
Grafo Escalera,23,46,67,Welsh-Powell,101125,4
Grafo Escalera,24,48,70,Greedy,67958,4
Grafo Escalera,24,48,70,Welsh-Powell,103792,4
Grafo Escalera,25,50,73,Greedy,70667,4
Grafo Escalera,25,50,73,Welsh-Powell,109250,4
Grafo Escalera,26,52,76,Greedy,73542,4
Grafo Escalera,26,52,76,Welsh-Powell,115417,4
Grafo Escalera,27,54,79,Greedy,79208,4
Grafo Escalera,27,54,79,Welsh-Powell,116917,4
Grafo Escalera,28,56,82,Greedy,79042,4
Grafo Escalera,28,56,82,Welsh-Powell,123167,4
Grafo Escalera,29,58,85,Greedy,81542,4
Grafo Escalera,29,58,85,Welsh-Powell,126125,4
Grafo Escalera,30,60,88,Greedy,84667,4
Grafo Escalera,30,60,88,Welsh-Powell,138292,4
Grafo Escalera,31,62,91,Greedy,87500,4
Grafo Escalera,31,62,91,Welsh-Powell,139125,4
Grafo Escalera,32,64,94,Greedy,92792,4
Grafo Escalera,32,64,94,Welsh-Powell,143291,4
Grafo Escalera,33,66,97,Greedy,95417,4
Grafo Escalera,33,66,97,Welsh-Powell,146250,4
Grafo Escalera,34,68,100,Greedy,98666,4
Grafo Escalera,34,68,100,Welsh-Powell,150542,4
Grafo Escalera,35,70,103,Greedy,102375,4
Grafo Escalera,35,70,103,Welsh-Powell,164625,4
Grafo Escalera,36,72,106,Greedy,102083,4
Grafo Escalera,36,72,106,Welsh-Powell,159459,4
Grafo Escalera,37,74,109,Greedy,107042,4
Grafo Escalera,37,74,109,Welsh-Powell,163917,4
Grafo Escalera,38,76,112,Greedy,108750,4
Grafo Escalera,38,76,112,Welsh-Powell,169791,4
Grafo Escalera,39,78,115,Greedy,110500,4
Grafo Escalera,39,78,115,Welsh-Powell,174167,4
Grafo Escalera,2,4,4,Greedy,7167,2
Grafo Escalera,2,4,4,Welsh-Powell,10167,2
Grafo Escalera,3,6,7,Greedy,9500,2
Grafo Escalera,3,6,7,Welsh-Powell,13792,2
Grafo Escalera,4,8,10,Greedy,12042,2
Grafo Escalera,4,8,10,Welsh-Powell,18125,2
Grafo Escalera,5,10,13,Greedy,15250,3
Grafo Escalera,5,10,13,Welsh-Powell,21958,2
Grafo Escalera,6,12,16,Greedy,18208,2
Grafo Escalera,6,12,16,Welsh-Powell,26500,2
Grafo Escalera,7,14,19,Greedy,21125,2
Grafo Escalera,7,14,19,Welsh-Powell,30666,2
Grafo Escalera,8,16,22,Greedy,24583,4
Grafo Escalera,8,16,22,Welsh-Powell,35250,2
Grafo Escalera,9,18,25,Greedy,26833,4
Grafo Escalera,9,18,25,Welsh-Powell,39250,2
Grafo Escalera,10,20,28,Greedy,29333,4
Grafo Escalera,10,20,28,Welsh-Powell,43375,2
Grafo Escalera,11,22,31,Greedy,32583,4
Grafo Escalera,11,22,31,Welsh-Powell,48208,2
Grafo Escalera,12,24,34,Greedy,35375,4
Grafo Escalera,12,24,34,Welsh-Powell,52709,4
Grafo Escalera,13,26,37,Greedy,37959,4
Grafo Escalera,13,26,37,Welsh-Powell,56750,4
Grafo Escalera,14,28,40,Greedy,40208,4
Grafo Escalera,14,28,40,Welsh-Powell,60709,4
Grafo Escalera,15,30,43,Greedy,43584,4
Grafo Escalera,15,30,43,Welsh-Powell,64500,4
Grafo Escalera,16,32,46,Greedy,46250,4
Grafo Escalera,16,32,46,Welsh-Powell,68917,4
Grafo Escalera,17,34,49,Greedy,48667,4
Grafo Escalera,17,34,49,Welsh-Powell,75000,4
Grafo Escalera,18,36,52,Greedy,51625,4
Grafo Escalera,18,36,52,Welsh-Powell,80583,4
Grafo Escalera,19,38,55,Greedy,54000,4
Grafo Escalera,19,38,55,Welsh-Powell,81750,4
Grafo Escalera,20,40,58,Greedy,57125,4
Grafo Escalera,20,40,58,Welsh-Powell,85584,4
Grafo Escalera,21,42,61,Greedy,59625,4
Grafo Escalera,21,42,61,Welsh-Powell,90625,4
Grafo Escalera,22,44,64,Greedy,62708,4
Grafo Escalera,22,44,64,Welsh-Powell,94791,4
Grafo Escalera,23,46,67,Greedy,71875,4
Grafo Escalera,23,46,67,Welsh-Powell,98750,4
Grafo Escalera,24,48,70,Greedy,67875,4
Grafo Escalera,24,48,70,Welsh-Powell,114958,4
Grafo Escalera,25,50,73,Greedy,70208,4
Grafo Escalera,25,50,73,Welsh-Powell,107583,4
Grafo Escalera,26,52,76,Greedy,72958,4
Grafo Escalera,26,52,76,Welsh-Powell,111917,4
Grafo Escalera,27,54,79,Greedy,75959,4
Grafo Escalera,27,54,79,Welsh-Powell,116417,4
Grafo Escalera,28,56,82,Greedy,78667,4
Grafo Escalera,28,56,82,Welsh-Powell,122459,4
Grafo Escalera,29,58,85,Greedy,81375,4
Grafo Escalera,29,58,85,Welsh-Powell,124958,4
Grafo Escalera,30,60,88,Greedy,86042,4
Grafo Escalera,30,60,88,Welsh-Powell,131125,4
Grafo Escalera,31,62,91,Greedy,88667,4
Grafo Escalera,31,62,91,Welsh-Powell,136792,4
Grafo Escalera,32,64,94,Greedy,92000,4
Grafo Escalera,32,64,94,Welsh-Powell,141125,4
Grafo Escalera,33,66,97,Greedy,93750,4
Grafo Escalera,33,66,97,Welsh-Powell,144750,4
Grafo Escalera,34,68,100,Greedy,96334,4
Grafo Escalera,34,68,100,Welsh-Powell,149417,4
Grafo Escalera,35,70,103,Greedy,98875,4
Grafo Escalera,35,70,103,Welsh-Powell,153875,4
Grafo Escalera,36,72,106,Greedy,101292,4
Grafo Escalera,36,72,106,Welsh-Powell,158625,4
Grafo Escalera,37,74,109,Greedy,104625,4
Grafo Escalera,37,74,109,Welsh-Powell,162083,4
Grafo Escalera,38,76,112,Greedy,106792,4
Grafo Escalera,38,76,112,Welsh-Powell,167125,4
Grafo Escalera,39,78,115,Greedy,109334,4
Grafo Escalera,39,78,115,Welsh-Powell,171459,4
Grafo Escalera,2,4,4,Greedy,9250,2
Grafo Escalera,2,4,4,Welsh-Powell,11167,2
Grafo Escalera,3,6,7,Greedy,10666,2
Grafo Escalera,3,6,7,Welsh-Powell,14750,2
Grafo Escalera,4,8,10,Greedy,12917,2
Grafo Escalera,4,8,10,Welsh-Powell,18708,2
Grafo Escalera,5,10,13,Greedy,15750,3
Grafo Escalera,5,10,13,Welsh-Powell,22750,2
Grafo Escalera,6,12,16,Greedy,18666,2
Grafo Escalera,6,12,16,Welsh-Powell,27208,2
Grafo Escalera,7,14,19,Greedy,21750,2
Grafo Escalera,7,14,19,Welsh-Powell,33875,2
Grafo Escalera,8,16,22,Greedy,35042,4
Grafo Escalera,8,16,22,Welsh-Powell,35417,2
Grafo Escalera,9,18,25,Greedy,27583,4
Grafo Escalera,9,18,25,Welsh-Powell,39792,2
Grafo Escalera,10,20,28,Greedy,30292,4
Grafo Escalera,10,20,28,Welsh-Powell,43917,2
Grafo Escalera,11,22,31,Greedy,33375,4
Grafo Escalera,11,22,31,Welsh-Powell,48541,2
Grafo Escalera,12,24,34,Greedy,36166,4
Grafo Escalera,12,24,34,Welsh-Powell,53083,4
Grafo Escalera,13,26,37,Greedy,38750,4
Grafo Escalera,13,26,37,Welsh-Powell,57459,4
Grafo Escalera,14,28,40,Greedy,41292,4
Grafo Escalera,14,28,40,Welsh-Powell,64417,4
Grafo Escalera,15,30,43,Greedy,44083,4
Grafo Escalera,15,30,43,Welsh-Powell,65042,4
Grafo Escalera,16,32,46,Greedy,47292,4
Grafo Escalera,16,32,46,Welsh-Powell,69667,4
Grafo Escalera,17,34,49,Greedy,49875,4
Grafo Escalera,17,34,49,Welsh-Powell,74625,4
Grafo Escalera,18,36,52,Greedy,52875,4
Grafo Escalera,18,36,52,Welsh-Powell,79250,4
Grafo Escalera,19,38,55,Greedy,55375,4
Grafo Escalera,19,38,55,Welsh-Powell,82917,4
Grafo Escalera,20,40,58,Greedy,57917,4
Grafo Escalera,20,40,58,Welsh-Powell,86667,4
Grafo Escalera,21,42,61,Greedy,60500,4
Grafo Escalera,21,42,61,Welsh-Powell,90916,4
Grafo Escalera,22,44,64,Greedy,63916,4
Grafo Escalera,22,44,64,Welsh-Powell,95584,4
Grafo Escalera,23,46,67,Greedy,66458,4
Grafo Escalera,23,46,67,Welsh-Powell,101542,4
Grafo Escalera,24,48,70,Greedy,69834,4
Grafo Escalera,24,48,70,Welsh-Powell,104583,4
Grafo Escalera,25,50,73,Greedy,72500,4
Grafo Escalera,25,50,73,Welsh-Powell,109500,4
Grafo Escalera,26,52,76,Greedy,74625,4
Grafo Escalera,26,52,76,Welsh-Powell,112958,4
Grafo Escalera,27,54,79,Greedy,76917,4
Grafo Escalera,27,54,79,Welsh-Powell,128000,4
Grafo Escalera,28,56,82,Greedy,80500,4
Grafo Escalera,28,56,82,Welsh-Powell,122709,4
Grafo Escalera,29,58,85,Greedy,84334,4
Grafo Escalera,29,58,85,Welsh-Powell,129958,4
Grafo Escalera,30,60,88,Greedy,85750,4
Grafo Escalera,30,60,88,Welsh-Powell,132375,4
Grafo Escalera,31,62,91,Greedy,88000,4
Grafo Escalera,31,62,91,Welsh-Powell,136791,4
Grafo Escalera,32,64,94,Greedy,105250,4
Grafo Escalera,32,64,94,Welsh-Powell,146667,4
Grafo Escalera,33,66,97,Greedy,95167,4
Grafo Escalera,33,66,97,Welsh-Powell,145416,4
Grafo Escalera,34,68,100,Greedy,97500,4
Grafo Escalera,34,68,100,Welsh-Powell,149917,4
Grafo Escalera,35,70,103,Greedy,102833,4
Grafo Escalera,35,70,103,Welsh-Powell,155750,4
Grafo Escalera,36,72,106,Greedy,103041,4
Grafo Escalera,36,72,106,Welsh-Powell,158375,4
Grafo Escalera,37,74,109,Greedy,105750,4
Grafo Escalera,37,74,109,Welsh-Powell,163583,4
Grafo Escalera,38,76,112,Greedy,109291,4
Grafo Escalera,38,76,112,Welsh-Powell,169250,4
Grafo Escalera,39,78,115,Greedy,112125,4
Grafo Escalera,39,78,115,Welsh-Powell,182458,4
Grafo Escalera,2,4,4,Greedy,7459,2
Grafo Escalera,2,4,4,Welsh-Powell,10500,2
Grafo Escalera,3,6,7,Greedy,9583,2
Grafo Escalera,3,6,7,Welsh-Powell,14000,2
Grafo Escalera,4,8,10,Greedy,12250,2
Grafo Escalera,4,8,10,Welsh-Powell,18125,2
Grafo Escalera,5,10,13,Greedy,15417,3
Grafo Escalera,5,10,13,Welsh-Powell,22000,2
Grafo Escalera,6,12,16,Greedy,18500,2
Grafo Escalera,6,12,16,Welsh-Powell,26709,2
Grafo Escalera,7,14,19,Greedy,21458,2
Grafo Escalera,7,14,19,Welsh-Powell,31125,2
Grafo Escalera,8,16,22,Greedy,25000,4
Grafo Escalera,8,16,22,Welsh-Powell,35833,2
Grafo Escalera,9,18,25,Greedy,26917,4
Grafo Escalera,9,18,25,Welsh-Powell,39542,2
Grafo Escalera,10,20,28,Greedy,29750,4
Grafo Escalera,10,20,28,Welsh-Powell,43875,2
Grafo Escalera,11,22,31,Greedy,32917,4
Grafo Escalera,11,22,31,Welsh-Powell,48042,2
Grafo Escalera,12,24,34,Greedy,36042,4
Grafo Escalera,12,24,34,Welsh-Powell,52792,4
Grafo Escalera,13,26,37,Greedy,38458,4
Grafo Escalera,13,26,37,Welsh-Powell,59708,4
Grafo Escalera,14,28,40,Greedy,40916,4
Grafo Escalera,14,28,40,Welsh-Powell,61000,4
Grafo Escalera,15,30,43,Greedy,43709,4
Grafo Escalera,15,30,43,Welsh-Powell,65125,4
Grafo Escalera,16,32,46,Greedy,46500,4
Grafo Escalera,16,32,46,Welsh-Powell,69208,4
Grafo Escalera,17,34,49,Greedy,49917,4
Grafo Escalera,17,34,49,Welsh-Powell,74667,4
Grafo Escalera,18,36,52,Greedy,52875,4
Grafo Escalera,18,36,52,Welsh-Powell,77916,4
Grafo Escalera,19,38,55,Greedy,54791,4
Grafo Escalera,19,38,55,Welsh-Powell,82833,4
Grafo Escalera,20,40,58,Greedy,57292,4
Grafo Escalera,20,40,58,Welsh-Powell,86334,4
Grafo Escalera,21,42,61,Greedy,60167,4
Grafo Escalera,21,42,61,Welsh-Powell,90333,4
Grafo Escalera,22,44,64,Greedy,63166,4
Grafo Escalera,22,44,64,Welsh-Powell,94958,4
Grafo Escalera,23,46,67,Greedy,73208,4
Grafo Escalera,23,46,67,Welsh-Powell,99083,4
Grafo Escalera,24,48,70,Greedy,68375,4
Grafo Escalera,24,48,70,Welsh-Powell,103208,4
Grafo Escalera,25,50,73,Greedy,70666,4
Grafo Escalera,25,50,73,Welsh-Powell,107875,4
Grafo Escalera,26,52,76,Greedy,76375,4
Grafo Escalera,26,52,76,Welsh-Powell,112083,4
Grafo Escalera,27,54,79,Greedy,76375,4
Grafo Escalera,27,54,79,Welsh-Powell,116083,4
Grafo Escalera,28,56,82,Greedy,79708,4
Grafo Escalera,28,56,82,Welsh-Powell,122042,4
Grafo Escalera,29,58,85,Greedy,84625,4
Grafo Escalera,29,58,85,Welsh-Powell,125125,4
Grafo Escalera,30,60,88,Greedy,86625,4
Grafo Escalera,30,60,88,Welsh-Powell,130917,4
Grafo Escalera,31,62,91,Greedy,88250,4
Grafo Escalera,31,62,91,Welsh-Powell,135125,4
Grafo Escalera,32,64,94,Greedy,91459,4
Grafo Escalera,32,64,94,Welsh-Powell,140959,4
Grafo Escalera,33,66,97,Greedy,93875,4
Grafo Escalera,33,66,97,Welsh-Powell,144750,4
Grafo Escalera,34,68,100,Greedy,96417,4
Grafo Escalera,34,68,100,Welsh-Powell,149209,4
Grafo Escalera,35,70,103,Greedy,99667,4
Grafo Escalera,35,70,103,Welsh-Powell,154417,4
Grafo Escalera,36,72,106,Greedy,101834,4
Grafo Escalera,36,72,106,Welsh-Powell,158500,4
Grafo Escalera,37,74,109,Greedy,105292,4
Grafo Escalera,37,74,109,Welsh-Powell,163208,4
Grafo Escalera,38,76,112,Greedy,108000,4
Grafo Escalera,38,76,112,Welsh-Powell,167584,4
Grafo Escalera,39,78,115,Greedy,112000,4
Grafo Escalera,39,78,115,Welsh-Powell,174625,4
Grafo Escalera,2,4,4,Greedy,7167,2
Grafo Escalera,2,4,4,Welsh-Powell,9916,2
Grafo Escalera,3,6,7,Greedy,9458,2
Grafo Escalera,3,6,7,Welsh-Powell,13708,2
Grafo Escalera,4,8,10,Greedy,12333,2
Grafo Escalera,4,8,10,Welsh-Powell,17667,2
Grafo Escalera,5,10,13,Greedy,15125,3
Grafo Escalera,5,10,13,Welsh-Powell,21958,2
Grafo Escalera,6,12,16,Greedy,18167,2
Grafo Escalera,6,12,16,Welsh-Powell,26334,2
Grafo Escalera,7,14,19,Greedy,21666,2
Grafo Escalera,7,14,19,Welsh-Powell,30833,2
Grafo Escalera,8,16,22,Greedy,24500,4
Grafo Escalera,8,16,22,Welsh-Powell,34875,2
Grafo Escalera,9,18,25,Greedy,26791,4
Grafo Escalera,9,18,25,Welsh-Powell,39166,2
Grafo Escalera,10,20,28,Greedy,29917,4
Grafo Escalera,10,20,28,Welsh-Powell,44125,2
Grafo Escalera,11,22,31,Greedy,32833,4
Grafo Escalera,11,22,31,Welsh-Powell,48500,2
Grafo Escalera,12,24,34,Greedy,35666,4
Grafo Escalera,12,24,34,Welsh-Powell,52042,4
Grafo Escalera,13,26,37,Greedy,38333,4
Grafo Escalera,13,26,37,Welsh-Powell,56750,4
Grafo Escalera,14,28,40,Greedy,41042,4
Grafo Escalera,14,28,40,Welsh-Powell,60917,4
Grafo Escalera,15,30,43,Greedy,43584,4
Grafo Escalera,15,30,43,Welsh-Powell,65084,4
Grafo Escalera,16,32,46,Greedy,46541,4
Grafo Escalera,16,32,46,Welsh-Powell,69042,4
Grafo Escalera,17,34,49,Greedy,49250,4
Grafo Escalera,17,34,49,Welsh-Powell,73458,4
Grafo Escalera,18,36,52,Greedy,51792,4
Grafo Escalera,18,36,52,Welsh-Powell,77542,4
Grafo Escalera,19,38,55,Greedy,63292,4
Grafo Escalera,19,38,55,Welsh-Powell,82583,4
Grafo Escalera,20,40,58,Greedy,57584,4
Grafo Escalera,20,40,58,Welsh-Powell,85417,4
Grafo Escalera,21,42,61,Greedy,60000,4
Grafo Escalera,21,42,61,Welsh-Powell,90375,4
Grafo Escalera,22,44,64,Greedy,62959,4
Grafo Escalera,22,44,64,Welsh-Powell,94709,4
Grafo Escalera,23,46,67,Greedy,76542,4
Grafo Escalera,23,46,67,Welsh-Powell,103000,4
Grafo Escalera,24,48,70,Greedy,68250,4
Grafo Escalera,24,48,70,Welsh-Powell,106209,4
Grafo Escalera,25,50,73,Greedy,71334,4
Grafo Escalera,25,50,73,Welsh-Powell,107625,4
Grafo Escalera,26,52,76,Greedy,73875,4
Grafo Escalera,26,52,76,Welsh-Powell,111875,4
Grafo Escalera,27,54,79,Greedy,77125,4
Grafo Escalera,27,54,79,Welsh-Powell,116417,4
Grafo Escalera,28,56,82,Greedy,79208,4
Grafo Escalera,28,56,82,Welsh-Powell,129625,4
Grafo Escalera,29,58,85,Greedy,82292,4
Grafo Escalera,29,58,85,Welsh-Powell,128334,4
Grafo Escalera,30,60,88,Greedy,84709,4
Grafo Escalera,30,60,88,Welsh-Powell,130500,4
Grafo Escalera,31,62,91,Greedy,88208,4
Grafo Escalera,31,62,91,Welsh-Powell,135667,4
Grafo Escalera,32,64,94,Greedy,91167,4
Grafo Escalera,32,64,94,Welsh-Powell,139917,4
Grafo Escalera,33,66,97,Greedy,93500,4
Grafo Escalera,33,66,97,Welsh-Powell,146417,4
Grafo Escalera,34,68,100,Greedy,96500,4
Grafo Escalera,34,68,100,Welsh-Powell,148542,4
Grafo Escalera,35,70,103,Greedy,99125,4
Grafo Escalera,35,70,103,Welsh-Powell,153792,4
Grafo Escalera,36,72,106,Greedy,101792,4
Grafo Escalera,36,72,106,Welsh-Powell,160416,4
Grafo Escalera,37,74,109,Greedy,104958,4
Grafo Escalera,37,74,109,Welsh-Powell,162208,4
Grafo Escalera,38,76,112,Greedy,108000,4
Grafo Escalera,38,76,112,Welsh-Powell,167167,4
Grafo Escalera,39,78,115,Greedy,109833,4
Grafo Escalera,39,78,115,Welsh-Powell,171500,4
Grafo Escalera,2,4,4,Greedy,9000,2
Grafo Escalera,2,4,4,Welsh-Powell,11208,2
Grafo Escalera,3,6,7,Greedy,10458,2
Grafo Escalera,3,6,7,Welsh-Powell,14791,2
Grafo Escalera,4,8,10,Greedy,12750,2
Grafo Escalera,4,8,10,Welsh-Powell,18459,2
Grafo Escalera,5,10,13,Greedy,15958,3
Grafo Escalera,5,10,13,Welsh-Powell,29917,2
Grafo Escalera,6,12,16,Greedy,20042,2
Grafo Escalera,6,12,16,Welsh-Powell,27167,2
Grafo Escalera,7,14,19,Greedy,21584,2
Grafo Escalera,7,14,19,Welsh-Powell,31541,2
Grafo Escalera,8,16,22,Greedy,29125,4
Grafo Escalera,8,16,22,Welsh-Powell,36042,2
Grafo Escalera,9,18,25,Greedy,27792,4
Grafo Escalera,9,18,25,Welsh-Powell,40000,2
Grafo Escalera,10,20,28,Greedy,30333,4
Grafo Escalera,10,20,28,Welsh-Powell,44459,2
Grafo Escalera,11,22,31,Greedy,33625,4
Grafo Escalera,11,22,31,Welsh-Powell,48833,2
Grafo Escalera,12,24,34,Greedy,36417,4
Grafo Escalera,12,24,34,Welsh-Powell,53333,4
Grafo Escalera,13,26,37,Greedy,39083,4
Grafo Escalera,13,26,37,Welsh-Powell,58041,4
Grafo Escalera,14,28,40,Greedy,41708,4
Grafo Escalera,14,28,40,Welsh-Powell,62333,4
Grafo Escalera,15,30,43,Greedy,44708,4
Grafo Escalera,15,30,43,Welsh-Powell,65916,4
Grafo Escalera,16,32,46,Greedy,47875,4
Grafo Escalera,16,32,46,Welsh-Powell,70583,4
Grafo Escalera,17,34,49,Greedy,49750,4
Grafo Escalera,17,34,49,Welsh-Powell,74916,4
Grafo Escalera,18,36,52,Greedy,52750,4
Grafo Escalera,18,36,52,Welsh-Powell,79250,4
Grafo Escalera,19,38,55,Greedy,56000,4
Grafo Escalera,19,38,55,Welsh-Powell,83125,4
Grafo Escalera,20,40,58,Greedy,59333,4
Grafo Escalera,20,40,58,Welsh-Powell,87542,4
Grafo Escalera,21,42,61,Greedy,60583,4
Grafo Escalera,21,42,61,Welsh-Powell,92209,4
Grafo Escalera,22,44,64,Greedy,64083,4
Grafo Escalera,22,44,64,Welsh-Powell,99458,4
Grafo Escalera,23,46,67,Greedy,67000,4
Grafo Escalera,23,46,67,Welsh-Powell,101875,4
Grafo Escalera,24,48,70,Greedy,68834,4
Grafo Escalera,24,48,70,Welsh-Powell,104959,4
Grafo Escalera,25,50,73,Greedy,72208,4
Grafo Escalera,25,50,73,Welsh-Powell,110334,4
Grafo Escalera,26,52,76,Greedy,75625,4
Grafo Escalera,26,52,76,Welsh-Powell,126458,4
Grafo Escalera,27,54,79,Greedy,77834,4
Grafo Escalera,27,54,79,Welsh-Powell,118334,4
Grafo Escalera,28,56,82,Greedy,80459,4
Grafo Escalera,28,56,82,Welsh-Powell,123416,4
Grafo Escalera,29,58,85,Greedy,85875,4
Grafo Escalera,29,58,85,Welsh-Powell,127667,4
Grafo Escalera,30,60,88,Greedy,86958,4
Grafo Escalera,30,60,88,Welsh-Powell,140375,4
Grafo Escalera,31,62,91,Greedy,89083,4
Grafo Escalera,31,62,91,Welsh-Powell,137209,4
Grafo Escalera,32,64,94,Greedy,97792,4
Grafo Escalera,32,64,94,Welsh-Powell,144958,4
Grafo Escalera,33,66,97,Greedy,96667,4
Grafo Escalera,33,66,97,Welsh-Powell,147958,4
Grafo Escalera,34,68,100,Greedy,98250,4
Grafo Escalera,34,68,100,Welsh-Powell,152334,4
Grafo Escalera,35,70,103,Greedy,101542,4
Grafo Escalera,35,70,103,Welsh-Powell,162083,4
Grafo Escalera,36,72,106,Greedy,103500,4
Grafo Escalera,36,72,106,Welsh-Powell,161250,4
Grafo Escalera,37,74,109,Greedy,108167,4
Grafo Escalera,37,74,109,Welsh-Powell,166208,4
Grafo Escalera,38,76,112,Greedy,112250,4
Grafo Escalera,38,76,112,Welsh-Powell,170583,4
Grafo Escalera,39,78,115,Greedy,115417,4
Grafo Escalera,39,78,115,Welsh-Powell,173750,4
Grafo Escalera,2,4,4,Greedy,8542,2
Grafo Escalera,2,4,4,Welsh-Powell,11125,2
Grafo Escalera,3,6,7,Greedy,9958,2
Grafo Escalera,3,6,7,Welsh-Powell,14000,2
